corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,stst.0,1218,43136,0,10229,12042,0
qd,stst.0,1218,43136,0,12055,16549,0
qd,stst.0,1218,43136,0,16563,18821,0
qd,stst.0,1218,43136,0,18835,19179,0
qd,stst.0,1218,43136,0,19194,21652,0
qd,stst.0,1218,43136,0,21665,22666,0
qd,stst.0,1218,43136,0,22680,24252,0
qd,stst.0,1218,43136,0,24266,31137,0
qd,stst.0,1218,43136,0,31150,31614,0
qd,stst.0,1218,43136,0,31628,35991,0
qd,stst.0,1218,43136,0,36006,37728,0
qd,stst.0,1218,43136,0,37741,39071,0
qd,stst.0,1218,43136,0,39085,41844,0
